BSE Symbol,NSE Symbol,Company Name          ,Sector
532140,,Mohite Industries Ltd.,Textile - Spinning
526638,,Texel Industries Ltd.,Textile
519238,,Saptarishi Agro Industries Ltd.,Agriculture
538452,,Quasar India Ltd.,Trading
530723,,Asit C Mehta Financial Services Ltd.,IT - Software
519457,,Virat Crane Industries Ltd.,Consumer Food
524218,,Resonance Specialties Ltd.,Chemicals
512591,,Pulsar International Ltd.,Finance - NBFC
513629,TULSYAN,Tulsyan NEC Ltd.,Steel & Iron Products
531398,,Source Natural Foods and Herbal Supplements Ltd.,Pharmaceuticals & Drugs
530461,,Saboo Sodium Chloro Ltd.,Consumer Food
500418,TOKYOPLAST,Tokyo Plast International Ltd.,Plastic Products
519234,,Superior Industrial Enterprises Ltd.,Paper & Paper Products
543234,SECMARK,Secmark Consultancy Ltd.,BPO/ITeS
505807,,Rolcon Engineering Company Ltd.,Engineering - Industrial Equipments
535719,,AMPVOLTS Ltd.,IT - Software
532828,AMDIND,AMD Industries Ltd.,Plastic Products
539217,,Srestha Finvest Ltd.,Finance - Investment
504286,DELTAMAGNT,Delta Manufacturing Ltd.,Electric Equipment
526479,,Sky Industries Ltd.,Textile
531813,,Ganga Papers India Ltd.,Paper & Paper Products
523696,,Fortis Malar Hospitals Ltd.,Hospital & Healthcare Services
530125,,Samrat Pharmachem Ltd.,Pharmaceuticals & Drugs
533166,SUNDARAM,Sundaram Multi Pap Ltd.,Paper & Paper Products
540738,,Shreeji Translogistics Ltd.,Logistics
590018,HISARMETAL,Hisar Metal Industries Ltd.,Steel & Iron Products
532911,,Parle Industries Ltd.,IT - Software
505029,ATLASCYCLE,Atlas Cycles (Haryana) Ltd.,Cycles
542459,,Kranti Industries Ltd.,Auto Ancillary
531802,,Prerna Infrabuild Ltd.,Construction - Real Estate
537292,AGRITECH,Agri-Tech (India) Ltd.,Agriculture
521113,SUDITIND,Suditi Industries Ltd.,Textile
501343,MOTOGENFIN,The Motor & General Finance Ltd.,Finance - NBFC
532333,,HB Portfolio Ltd.,Finance - Investment
523007,,Ansal Buildwell Ltd.,Construction - Real Estate
539659,,Vikram Kamats Hospitality Ltd.,Restaurants
532172,ADROITINFO,Adroit Infotech Ltd.,IT - Software
539814,,Le Lavoir Ltd.,Trading
513502,,Baroda Extrusion Ltd.,Metal - Non Ferrous
533029,ALKALI,Alkali Metals Ltd.,Chemicals
540027,,Prabhat Technologies (India) Ltd.,Telecommunication - Equipment
539979,DIGJAMLMTD,Digjam Ltd.,Textile - Weaving
538401,,Maestros Electronics & Telecommunications Systems Ltd.,Telecommunication - Equipment
530077,,Puretrop Fruits Ltd.,Consumer Food
531080,,Shri Krishna Devcon Ltd.,Construction - Real Estate
514324,,Omnitex Industries (India) Ltd.,Trading
532019,LCCINFOTEC,LCC Infotech Ltd.,IT - Education
538611,,Real Touch Finance Ltd.,Finance - Investment
531845,ZENITHSTL,Zenith Steel Pipes & Industries Ltd.,Steel & Iron Products
513369,,Krishanveer Forge Ltd.,Forgings
526471,,Winsome Breweries Ltd.,Breweries & Distilleries
514302,,Vippy Spinpro Ltd.,Textile - Spinning
538833,,Kaizen Agro Infrabuild Ltd.,Engineering - Construction
509472,,Cravatex Ltd.,Trading
539391,,ACME Resources Ltd.,Finance - NBFC
506605,POLYCHEM,Polychem Ltd.,Chemicals
512161,SECURKLOUD,Securekloud Technologies Ltd.,IT - Software
531109,,Ishan Dyes and Chemicals Ltd.,Dyes & Pigments
513043,,Remi Edelstahl Tubulars Ltd.,Steel & Iron Products
523537,,APM Industries Ltd.,Textile - Spinning
533301,SHEKHAWATI,Shekhawati Industries Ltd.,Textile - Spinning
526211,,Suraj Industries Ltd.,Edible Oil
532916,BVCL,Barak Valley Cements Ltd.,Cement & Construction Materials
538926,,Naturite Agro Products Ltd.,Agriculture
532271,,Orchasp Ltd.,IT - Software
538964,,Mercury Laboratories Ltd.,Pharmaceuticals & Drugs
532057,,Abhinav Capital Services Ltd.,Finance - NBFC
506919,,Makers Laboratories Ltd.,Pharmaceuticals & Drugs
502294,,Nilachal Refractories Ltd.,Refractories
505368,SEMAC,Semac Consultants Ltd.,Engineering - Industrial Equipments
532455,,Shalimar Wires Industries Ltd.,Metal - Non Ferrous
530789,,Ceejay Finance Ltd.,Finance - NBFC
523550,,Krypton Industries Ltd.,Tyres & Allied
526899,,Himalaya Food lnternational Ltd.,Agriculture
533100,,Premier Energy & Infrastructure Ltd.,Construction - Real Estate
522273,,Ahmedabad Steelcraft Ltd.,Steel & Iron Products
526325,ORIENTLTD,Orient Press Ltd.,Plastic Products
532183,,Gayatri Sugars Ltd.,Sugar
506734,MYSORPETRO,Mysore Petro Chemicals Ltd.,Chemicals
524288,AIMCOPEST,Aimco Pesticides Ltd.,Pesticides & Agrochemicals
519471,,Ambar Protein Industries Ltd.,Edible Oil
539314,,Universal Auto Foundry Ltd.,Castings/Forgings
532290,BLBLIMITED,BLB Ltd.,Finance - Stock Broking
541601,,Rajnish Wellness Ltd.,Pharmaceuticals & Drugs
538092,,Shri Vasuprada Plantations Ltd.,Tea/Coffee
530045,,Titan Securities Ltd.,Finance - Investment
540079,,Sprayking Ltd.,Engineering - Industrial Equipments
538875,,Sellwin Traders Ltd.,Finance - Investment
522294,,T&I Global Ltd.,Engineering - Industrial Equipments
526193,ROYALCUSHN,Royal Cushion Vinyl Products Ltd.,Plastic Products
533427,,VMS Industries Ltd.,Ship Building
530341,,Mukesh Babu Financial Services Ltd.,Finance - NBFC
517546,,Alfa Transformers Ltd.,Electric Equipment
513507,,Gujarat Containers Ltd.,Engineering - Industrial Equipments
532324,CINEVISTA,Cinevista Ltd.,"Film Production, Distribution & Entertainment"
532413,CEREBRAINT,Cerebra Integrated Technologies Ltd.,Trading
532123,BSELINFRA,BSEL Algo Ltd.,Construction - Real Estate
539121,,Palco Metals Ltd.,Aluminium & Aluminium Products
521246,PARASPETRO,Paras Petrofils Ltd.,Textile - Manmade  Fibres
512479,,Virya Resources Ltd.,Engineering - Construction
537069,,Arnold Holdings Ltd.,Finance - NBFC
501833,CHOWGULSTM,Chowgule Steamships Ltd.,Shipping
524594,ASHOKALCO,Aeonx Digital Technology Ltd.,Trading
532521,PALREDTEC,Palred Technologies Ltd.,IT - Software
540786,,Sharika Enterprises Ltd.,Engineering
539527,,Creative Castings Ltd.,Castings/Forgings
507864,,Pioneer Investcorp Ltd.,Finance - Investment
540006,,East West Freight Carriers Ltd.,Finance - Investment
507872,,Ashnoor Textile Mills Ltd.,Textile
517096,APLAB,Aplab Ltd.,Electric Equipment
538634,,Vasundhara Rasayans Ltd.,Chemicals
531635,,Silver Oak (India) Ltd.,Breweries & Distilleries
526481,PHOENXINTL,Phoenix International Ltd.,Leather
511411,PEERABASAN,Shristi Infrastructure Development Corporation Ltd.,Construction - Real Estate
521005,,Titan Intech Ltd.,IT - Software
542020,AKI,AKI India Ltd.,Leather
516092,3PLAND,3P Land Holdings Ltd.,Finance - Investment
517437,,Dutron Polymers Ltd.,Plastic Products
500143,,PH Capital Ltd.,Finance - Investment
530997,,Unique Organics Ltd.,Solvent  Extraction
509015,,Thakral Services (India) Ltd.,Consumer Durables - Electronics
512048,,Luharuka Media & Infra Ltd.,Finance - NBFC
526237,,Morgan Ventures Ltd.,Finance - NBFC
511391,,Inter Globe Finance Ltd.,Finance - NBFC
521220,DAMODARIND,Damodar Industries Ltd.,Textile - Spinning
531512,,Orient Tradelink Ltd.,"Film Production, Distribution & Entertainment"
530357,,KBS India Ltd.,Finance - Stock Broking
511153,,Anjani Foods Ltd.,Consumer Food
531233,,Rasi Electrodes Ltd.,Electrodes & Welding Equipment
532410,,Transcorp International Ltd.,Travel Services
532159,,Trescon Ltd.,Floriculture
539760,,Relicab Cable Manufacturing Ltd.,Cable
511012,,Yamini Investments Ltd.,Finance - Investment
531163,,Kemistar Corporation Ltd.,Chemicals
507828,ANSALHSG,Ansal Housing Ltd.,Construction - Real Estate
524488,ATVPETRO,SVC Industries Ltd.,Petrochemicals
524396,BIOFILCHEM,Biofil Chemicals & Pharmaceuticals Ltd.,Pharmaceuticals & Drugs
526849,BANARBEADS,Banaras Beads Ltd.,Glass
539167,,Virat Leasing Ltd.,Finance - NBFC
540824,ASTRON,Astron Paper & Board Mill Ltd.,Paper & Paper Products
539861,SKIL,SKIL Infrastructure Ltd.,Engineering
526640,,Royale Manor Hotels & Industries Ltd.,"Hotel, Resort & Restaurants"
530883,,Super Crop Safe Ltd.,Pesticides & Agrochemicals
522231,,Conart Engineers Ltd.,Engineering - Construction
532656,,Facor Alloys Ltd.,Ferro & Silica Manganese
533289,KTIL,Kesar Terminals & Infrastructure Ltd.,Logistics
539697,,Hiliks Technologies Ltd.,IT - Software
532386,CALSOFT,California Software Company Ltd.,IT - Software
530689,,Lykis Ltd.,Household & Personal Products
507946,,Kiduja India Ltd.,Finance - NBFC
509053,,Banas Finance Ltd.,Finance - NBFC
524502,,Raaj Medisafe India Ltd.,Medical Equipment/Supplies/Accessories
523672,,Flex Foods Ltd.,Consumer Food
540168,,Supra Pacific Financial Services Ltd.,Finance - NBFC
526921,21STCENMGM,21st Century Management Services Ltd.,Finance - Investment
530741,,Ovobel Foods Ltd.,Consumer Food
531328,,Kretto Syscon Ltd.,Medical Equipment/Supplies/Accessories
517554,,NHC Foods Ltd.,Consumer Food
543643,NARMADA,Narmada Agrobase Ltd.,Agriculture
524640,,Archit Organosys Ltd.,Chemicals
531923,,Dhampure Speciality Sugars Ltd.,Sugar
540590,,Riddhi Corporate Services Ltd.,BPO/ITeS
543453,,Alkosign Ltd.,Wood & Wood Products
513005,,Chrome Silicon Ltd.,Ferro & Silica Manganese
521180,SUPERSPIN,Super Spinning Mills Ltd.,Textile - Spinning
522235,,Minal Industries Ltd.,Diamond  &  Jewellery
531176,,Mefcom Capital Markets Ltd.,Finance - Investment
530043,,Acknit Industries Ltd.,Textile
532933,,Porwal Auto Components Ltd.,Auto Ancillary
532761,HOVS,HOV Services Ltd.,BPO/ITeS
531952,,Riba Textiles Ltd.,Textile
524614,,IEL Ltd.,Solvent  Extraction
502901,,Jamshri Realty Ltd.,Textile
532946,BANG,Bang Overseas Ltd.,Textile
506074,ARSHIYA,Arshiya Ltd.,Logistics
539545,,Apoorva Leasing Finance And Investment Company Ltd.,Finance - Investment
540243,,New Light Apparels Ltd.,Textile
531931,,Sai Capital Ltd.,Finance - Investment
533093,ROML,Raj Oil Mills Ltd.,Edible Oil
501430,,Bombay Cycle & Motor Agency Ltd.,Miscellaneous
500421,TPINDIA,TPI India Ltd.,Plastic Products
505343,,Monotype India Ltd.,Finance - Stock Broking
511509,,Vivo Bio Tech Ltd.,Pharmaceuticals & Drugs
526965,,Gujarat Craft Industries Ltd.,Plastic Products
531994,,Auto Pins (India) Ltd.,Auto Ancillary
511696,,Chartered Capital & Investment Ltd.,Finance - Investment
526365,,Swarnsarita Jewels India Ltd.,Diamond  &  Jewellery
513456,,Kanishk Steel Industries Ltd.,Steel & Iron Products
540961,SHIVAMILLS,Shiva Mills Ltd.,Textile
542679,,Dhanashree Electronics Ltd.,Electric Equipment
526705,,Elegant Marbles & Grani Industries Ltd.,Ceramics/Marble/Granite/Sanitaryware
504988,,Welcast Steels Ltd.,Castings/Forgings
530617,,Sampre Nutritions Ltd.,Consumer Food
526241,,Amrapali Industries Ltd.,Trading
514280,,Sanrhea Technical Textiles Ltd.,Textile
526546,,Choksi Laboratories Ltd.,Hospital & Healthcare Services
532695,CELEBRITY,Celebrity Fashions Ltd.,Textile
530095,,Pradhin Ltd.,Trading
542911,,Assam Entrade Ltd.,Finance - Investment
530317,,Godavari Drugs Ltd.,Pharmaceuticals & Drugs
526435,,Perfectpac Ltd.,Paper & Paper Products
530557,,NCL Research & Financial Services Ltd.,Finance - NBFC
540788,,Aspira Pathlab & Diagnostics Ltd.,Hospital & Healthcare Services
522001,,Cranex Ltd.,Engineering - Industrial Equipments
531126,,Kati Patang Lifestyle Ltd.,IT - Software
512600,,Astal Laboratories Ltd.,Trading
537253,,Sunil Healthcare Ltd.,Chemicals
526335,,Shreyas Intermediates Ltd.,Dyes & Pigments
540204,,Eiko Lifesciences Ltd.,Chemicals
539198,,Capfin India Ltd.,Finance - Investment
514358,,Everlon Financials Ltd.,Textile - Spinning
543670,VINNY,Vinny Overseas Ltd.,Textile
538862,,My Money Securities Ltd.,Finance - Stock Broking
530255,,Kay Power and Paper Ltd.,Paper & Paper Products
543535,WEWIN,We Win Ltd.,BPO/ITeS
524661,,Welcure Drugs & Pharmaceuticals Ltd.,Trading
526269,,Crestchem Ltd.,Chemicals
532629,MBECL,Mcnally Bharat Engineering Company Ltd.,Engineering - Construction
533540,TREEHOUSE,Tree House Education & Accessories Ltd.,Educational Institutions
526931,,Hariyana Ship Breakers Ltd.,Shipping
539742,SIMBHALS,Simbhaoli Sugars Ltd.,Sugar
517288,,Gujarat Poly Electronics Ltd.,Electronics - Components
519331,,VSF Projects Ltd.,Engineering - Construction
532212,ARCHIES,Archies Ltd.,Retailing
532216,HBSL,HB Stockholdings Ltd.,Finance - NBFC
531223,,Anjani Synthetics Ltd.,Textile
505650,,Skyline Millars Ltd.,Construction - Real Estate
514171,,Ceeta Industries Ltd.,Consumer Food
519566,,Simran Farms Ltd.,Agriculture
523752,,Trans India House Impex Ltd,Engineering - Industrial Equipments
539251,BALKRISHNA,Balkrishna Paper Mills Ltd.,Paper & Paper Products
514378,,Yarn Syndicate Ltd.,Trading
538395,,NAM Securities Ltd.,Finance - Stock Broking
533451,KARMAENG,Karma Energy Ltd.,Power Generation/Distribution
539552,,F Mec International Financial Services Ltd.,Finance - NBFC
511539,,Supra Trends Ltd.,Finance - NBFC
540654,,Globalspace Technologies Ltd.,IT - Software
532005,SAMINDUS,Sam Industries Ltd.,Engineering - Construction
513498,,Southern Magnesium & Chemicals Ltd.,Metal - Non Ferrous
532817,ORIENTALTL,Oriental Trimex Ltd.,Ceramics/Marble/Granite/Sanitaryware
517119,,PCS Technology Ltd.,IT - Hardware
513418,,Smiths & Founders (India) Ltd.,Forgings
540190,,Franklin Industries Ltd.,Trading
533203,TARAPUR,Tarapur Transformers Ltd.,Electric Equipment
532918,,Rathi Bars Ltd.,Steel & Iron Products
523232,,Continental Petroleums Ltd.,Refineries
512477,,Betex India Ltd.,Textile - Manmade  Fibres
532728,MALUPAPER,Malu Paper Mills Ltd.,Paper & Paper Products
543420,JETFREIGHT,Jet Freight Logistics Ltd.,Logistics
523840,,Innovative Tech Pack Ltd.,Plastic Products
526315,,Divyashakti Ltd.,Ceramics/Marble/Granite/Sanitaryware
533163,ARSSINFRA,ARSS Infrastructure Projects Ltd.,Engineering - Construction
532957,,Gokak Textiles Ltd.,Textile
538837,,Jeevan Scientific Technology Ltd.,IT - Software
531752,,Biogen Pharmachem Industries Ltd.,Trading
522207,,Rasandik Engineering Industries India Ltd.,Auto Ancillary
517415,,Lee & Nee Softwares (Exports) Ltd.,IT - Software
521216,,Dhanalaxmi Roto Spinners Ltd.,Trading
540519,,Meera Industries Ltd.,Textile - Machinery
514318,,Jattashankar Industries Ltd.,Textile - Manmade  Fibres
544207,RELIABLE,Reliable Data Services Ltd.,IT - Software
540597,,Containerway International Ltd.,Logistics
541418,NGIL,Nakoda Group Of Industries Ltd.,Consumer Food
511764,,Aastamangalam Finance Ltd.,Finance - NBFC
530565,SSLFINANCE,Popees Cares Ltd.,IT - Software
507981,,Jindal Hotels Ltd.,"Hotel, Resort & Restaurants"
513119,,Onix Solar Energy Ltd.,Metal - Non Ferrous
513729,AROGRANITE,Aro Granite Industries Ltd.,Ceramics/Marble/Granite/Sanitaryware
531454,,Polylink Polymers (India) Ltd.,Chemicals
521240,SAMBANDAM,Sambandam Spinning Mills Ltd.,Textile - Spinning
524324,SEYAIND,Seya Industries Ltd.,Chemicals
534063,,Futuristic Solutions Ltd.,Finance - NBFC
515085,,Restile Ceramics Ltd.,Ceramics/Marble/Granite/Sanitaryware
531600,,Gogia Capital Growth Ltd.,Finance - Stock Broking
531982,,Spectrum Foods Ltd.,Consumer Food
511194,ICDSLTD,ICDS Ltd.,Finance - NBFC
531127,,Mena Mani Industries Ltd.,Finance - Investment
540252,,Veeram Securities Ltd.,Finance - Others
507817,,Wires & Fabriks (S.A.) Ltd.,Textile
531861,,Joindre Capital Services Ltd.,Finance - Stock Broking
523732,WESTERNBIO,Ecoboard Industries Ltd.,Wood & Wood Products
540789,DNAMEDIA,Diligent Media Corporation Ltd.,Printing And Publishing
530197,,Fundviser Capital (India) Ltd.,Dyes & Pigments
539679,,Kapil Raj Finance Ltd.,Finance - NBFC
531175,,BLS Infotech Ltd.,IT - Software
512093,CRANESSOFT,Cranes Software International Ltd.,IT - Software
538565,,Vistar Amar Ltd.,Aquaculture
511525,SRGINFOTEC,Pan India Corporation Ltd.,Finance - Investment
530577,,Ladderup Finance Ltd.,Finance - NBFC
530267,,Arigato Universe Ltd.,Engineering - Industrial Equipments
503349,,Victoria Mills Ltd.,Construction - Real Estate
530951,,Ram Info Ltd.,IT - Software
518011,,Keerthi Industries Ltd.,Cement & Construction Materials
512441,,Enbee Trade & Finance Ltd.,Finance - NBFC
535910,,Money Masters Leasing & Finance Ltd.,Finance - NBFC
507690,,Orient Beverages Ltd.,Consumer Food
535620,,Binny Mills Ltd.,Trading
532284,,TCFC Finance Ltd.,Finance - NBFC
540377,,IFL Enterprises Ltd.,Trading
533896,,Fervent Synergies Ltd.,Trading
533294,RKDL,Ravi Kumar Distilleries Ltd.,Breweries & Distilleries
530711,,Jagan Lamps Ltd.,Auto Ancillary
538778,,Kalyan Capitals Ltd.,Finance - Others
542248,,Deccan Health Care Ltd.,Pharmaceuticals & Drugs
526677,KEEPLEARN,DSJ Keep Learning Ltd.,Printing And Publishing
512485,,Dhanlaxmi Cotex Ltd.,Finance - Investment
532387,PNC,Pritish Nandy Communications Ltd.,"Film Production, Distribution & Entertainment"
531744,,Gini Silk Mills Ltd.,Textile
531067,,Contil India Ltd.,Trading
539584,,Sharanam Infraproject and Trading Ltd.,Trading
503776,MODIPON,Modipon Ltd.,Miscellaneous
530361,,Prabhhans Industries Ltd.,Trading
532975,,Telogica Ltd.,Telecommunication - Equipment
503229,,Simplex Realty Ltd.,Construction - Real Estate
539762,,Modern Engineering And Projects Ltd.,Finance - Investment
531153,,Diligent Industries Ltd.,Edible Oil
511549,,Morarka Finance Ltd.,Finance - NBFC
531616,,Starcom Information Technology Ltd.,IT - Software
531497,MADHUCON,Madhucon Projects Ltd.,Engineering - Construction
526773,,Pressure Sensitive Systems (India) Ltd.,Plastic Products
530705,,Anirit Ventures Ltd.,Textile - Weaving
523144,MEDICAPS,Medi-Caps Ltd.,Chemicals
500170,GTNIND,GTN Industries Ltd.,Textile - Spinning
524408,,Universal Starch-Chem Allied Ltd.,Consumer Food
532795,SITINET,Siti Networks Ltd.,TV Broadcasting & Software Production
505324,MANUGRAPH,Manugraph India Ltd.,Engineering - Industrial Equipments
526488,,Bhudevi Infra Projects Ltd.,Textile
530053,,Real Eco-Energy Ltd.,Construction - Real Estate
531810,,Metal Coatings (India) Ltd.,Steel & Iron Products
524336,,Shree Hari Chemicals Export Ltd.,Chemicals
500346,PUNJCOMMU,Punjab Communications Ltd.,Telecommunication - Equipment
539522,,Grovy India Ltd.,Construction - Real Estate
539115,,Alan Scott Enterprises Ltd.,Textile
539222,,Growington Ventures India Ltd.,Travel Services
542046,,Vivid Mercantile Ltd.,Construction - Real Estate
511359,,Ad-Manum Finance Ltd.,Finance - NBFC
531663,,Yuvraaj Hygiene Product Ltd.,Trading
507813,NOL,National Oxygen Ltd.,Industrial  Gases & Fuels
535458,NIBL,NRB Industrial Bearings Ltd.,Bearings
535267,,Comfort Fincap Ltd.,Finance - NBFC
521244,,MKP Mobility Ltd.,Textile - Spinning
513059,,GS Auto International Ltd.,Auto Ancillary
513566,NOVAIRNSTL,Nova Iron & Steel Ltd.,Steel & Iron Products
530695,,Prime Property Development Corporation Ltd.,Construction - Real Estate
514087,,PBM Polytex Ltd.,Textile - Spinning
523260,PEARLPOLY,Pearl Polymers Ltd.,Plastic Products
532380,,Baba Arts Ltd.,"Film Production, Distribution & Entertainment"
511609,,ISL Consulting Ltd.,Finance - Stock Broking
532820,ELAND,E-Land Apparel Ltd.,Textile
539013,,Gita Renewable Energy Ltd.,Power Generation/Distribution
502933,,Katare Spinning Mills Ltd.,Textile - Spinning
539012,,Megri Soft Ltd.,IT - Software
520123,,ABC India Ltd.,Logistics
530419,,Sumedha Fiscal Services Ltd.,Finance - Investment
511577,,Savani Financials Ltd.,Finance - NBFC
530909,,ERP Soft Systems Ltd.,IT - Software
522005,,Austin Engineering Company Ltd.,Bearings
524711,,Vista Pharmaceuticals Ltd.,Pharmaceuticals & Drugs
500239,KGDENIM,KG Denim Ltd.,Textile - Weaving
533202,NITESHEST,Satchmo Holdings Ltd.,Construction - Real Estate
508494,WARRENTEA,Warren Tea Ltd.,Tea/Coffee
512415,,Mercury Trade Links Ltd.,Finance - Investment
